Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Šamahtānī,Issināya,,Male,,24253,-,-,-,-,-,-,"less probable","CBS 12833",,"PBS 2/1, no. 147",Murašû,"Legal document","11.VI.21 Dar II",404?,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P267434,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456988,,,2941,"person in charge (ina/ša qātē)
sealer of the tablet","rab būli","TypeLegal documentSubtypelease contract (ana sūti)"
Šamahtānī,Issināya,,Male,,24772,-,-,-,-,-,-,"less probable","CBS 12870",,"PBS 2/1, no. 148",Murašû,"Legal document","25.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267471,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456991,,,2944,"person in charge (ina/ša qātē)","rab būli","TypeLegal documentSubtypelease contract (ana sūti)"
Šamahūn,Yadih-Yāma,,Male,,32998,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-ahu-iddin,Ninurta-ēṭir,,Male,,27808,-,-,-,-,-,-,"less probable","CBS 5328",,"BE 9, 26",Murašû,"Legal document","30.III.30 Art I",435,Nippur,,https://cdli.ucla.edu/P261522,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043068,,,3262,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-ahu-iddin,Ninurta-ēṭir,,Male,,31036,-,-,-,-,-,-,"less probable","CBS 5315",,"BE 9, 40",Murašû,"Legal document","22.IV.35 Art I",430,Nippur,,https://cdli.ucla.edu/P261509,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043498,,,3559,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-ahu-iddin,Ninurta-ēṭir,,Male,,33478,-,-,-,-,-,-,"less probable","CBS 5292",,"BE 9, 49",Murašû,"Legal document","05.VII.36 Art I",429,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261486,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043713,,,3853,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-ahu-iddin,Ninurta-ēṭir,,Male,,33652,-,-,-,-,-,-,"less probable","CBS 5331",,"BE 9, 52",Murašû,"Legal document","20.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261525,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043785,,,3868,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-ahu-iddin,Ninurta-ēṭir,,Male,,34066,-,-,-,-,-,-,"less probable","CBS 5439",,"BE 9, 52a",Murašû,"Legal document","02.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261633,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043809,,,3916,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-erība,Bānia,Išparu,Male,,54511,Šamaš-erība,Bānia,Išparu,Male,,20452,"highly probable","BM 30865",,"Wunsch 2000b, no. 44","Egibi Nūr-Sîn","Legal document","18.[-].14 Dar I",508/507,Babylon,,https://cdli.ucla.edu/P370914,https://nabucco.arts.kuleuven.be/item/29029,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328329,-,https://www.britishmuseum.org/collection/object/W_1876-1117-592,6422,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-erība,Bānia,Išparu,Male,,57171,Šamaš-erība,Bānia,Išparu,Male,,20452,"highly probable","NY 51",,"Wunsch 2000b, no. 239","Egibi Nūr-Sîn","Legal document","08.[-].14 Dar I",508/507,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/29833,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328905,-,-,6744,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-iddin,Lâbâši,Nannûtu,Male,,6784,Šamaš-iddin,Lâbâši,Nannûtu,Male,,14789,"highly probable","BM 42301","BM 43669; BM 42311+","Jursa 1999, pp. 131-133","Šangû-Šamaš A","Legal document","01.XI.13 Dar I",508,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33148,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328158,,https://www.britishmuseum.org/collection/object/W_1881-0701-61,888,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-nādin-zēri,Bunene-ibni,,Male,,29554,-,-,-,-,-,-,"less probable","CBS 5398",,"BE 9, 35",Murašû,"Legal document","[-].XII.34 Art I",430,Nippur,,https://cdli.ucla.edu/P261592,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043355,,,3445,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-nādin-zēri,Bunene-ibni,,Male,,31054,-,-,-,-,-,-,"less probable","CBS 5315",,"BE 9, 40",Murašû,"Legal document","22.IV.35 Art I",430,Nippur,,https://cdli.ucla.edu/P261509,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043498,,,3559,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-šumu-iddin,Marduk-nāṣir,Ingallēa,Male,,6781,Šamaš-šumu-iddin,Marduk-nāṣir,Ingallēa,Male,,14821,"highly probable","BM 42301","BM 43669; BM 42311+","Jursa 1999, pp. 131-133","Šangû-Šamaš A","Legal document","01.XI.13 Dar I",508,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33148,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328158,,https://www.britishmuseum.org/collection/object/W_1881-0701-61,888,witness,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-uballiṭ,Tīri-Yāma,,Male,,29107,-,-,-,-,-,-,"less probable","CBS 5392",,"BE 9, 30",Murašû,"Legal document","12.V.42 Art I",423,Nippur,Fingernails,https://cdli.ucla.edu/P261586,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043211,,,3412,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-uballiṭ,Tīri-Yāma,,Male,,29503,-,-,-,-,-,-,"less probable","CBS 5396",,"BE 9, 34",Murašû,"Legal document","07.IV.34 Art I",431,Nippur,,https://cdli.ucla.edu/P261590,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043331,,,3442,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamaš-uballiṭ,Tīri-Yāma,,Male,,29551,-,-,-,-,-,-,"less probable","CBS 5398",,"BE 9, 35",Murašû,"Legal document","[-].XII.34 Art I",430,Nippur,,https://cdli.ucla.edu/P261592,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043355,,,3445,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šamšāya,,,Male,Land,44048,-,-,-,-,-,-,"less probable","CBS 5437",,"BE 9, 107",Murašû,"Legal document","06.VIII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261631,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045194,,,5075,"land owner
passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Satturu,Šabbatāya,,Male,,33004,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ša[mahtānī],[Issin]āya,,Male,,22846,-,-,-,-,-,-,"less probable","CBS 12826",,"PBS 2/1, 145",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267427,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456982,,,2746,"person in charge (ina/ša qātē)","rab būli","TypeLegal documentSubtypelease contract (ana sūti)"
Silim-ilāni,Lâbâši,,Male,,44085,-,-,-,-,-,-,"less probable","CBS 5438",,"BE 9, 108",Murašû,"Legal document","12.IX.41 Art I",424,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P261632,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045218,,,5076,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Silim-ilāni,Nus[ku-...],,Male,,44084,-,-,-,-,-,-,"less probable","CBS 5438",,"BE 9, 108",Murašû,"Legal document","12.IX.41 Art I",424,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P261632,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045218,,,5076,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Silim-ilāni,Šumu-iddin,,Male,,42770,-,-,-,-,-,-,"less probable","CBS 5305",,"BE 9, 86a",Murašû,"Legal document","[-].III.41 Art I",424,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261499,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044667,,,4934,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ṣillāya,Nādinu,,Male,,22438,-,-,-,-,-,-,"less probable","CBS 5265",,"BE 10, 130",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261459,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133863,,,2665,"sealer of the tablet
witness, regular (mukinnu)","hamārakara ša šarri","TypeLegal documentSubtypelease contract (ana sūti)"
Ṣillāya,Nādinu,,Male,,22546,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Ṣillāya,Nādinu,,Male,,23125,-,-,-,-,-,-,"less probable","CBS 12826",,"PBS 2/1, 145",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267427,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456982,,,2746,"sealer of the tablet
witness, regular (mukinnu)",hamārakara,"TypeLegal documentSubtypelease contract (ana sūti)"
Ṣillāya,Nādinu,,Male,,24190,-,-,-,-,-,-,"less probable","CBS 12839",,"PBS 2/1, 146",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P267440,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456985,,,2815,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Sîn-ibni,,,Male,,54492,Sîn-ibni,-,-,Male,,24585,"highly probable","BM 31524",,"Wunsch 2000b, no. 43","Egibi Nūr-Sîn","Legal document","13.II.10+[x] Dar I","after 512",Babylon,,-,https://nabucco.arts.kuleuven.be/item/29158,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328326,-,https://www.britishmuseum.org/collection/object/W_1876-1117-1251,6421,lessee,broken/unclear,"TypeLegal documentSubtypelease contract (ana sūti)"
Sîn-ibni,,,Male,,54505,Sîn-ibni,-,-,Male,,23371,"highly probable","BM 30865",,"Wunsch 2000b, no. 44","Egibi Nūr-Sîn","Legal document","18.[-].14 Dar I",508/507,Babylon,,https://cdli.ucla.edu/P370914,https://nabucco.arts.kuleuven.be/item/29029,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328329,-,https://www.britishmuseum.org/collection/object/W_1876-1117-592,6422,lessee,qallu,"TypeLegal documentSubtypelease contract (ana sūti)"
Sîn-ibni,,,Male,,54540,Sîn-ibni,-,-,Male,,23371,"highly probable","Liverpool 29-11-77, 20",,"Wunsch 2000b, no. 45","Egibi Nūr-Sîn","Legal document","16.I.14 Dar I",508,Babylon,,-,https://nabucco.arts.kuleuven.be/item/28960,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328332,-,-,6429,lessee,qallu,"TypeLegal documentSubtypelease contract (ana sūti)"
Sîn-ibni,,,Male,,57166,Sîn-ibni,-,-,Male,,23371,"highly probable","NY 51",,"Wunsch 2000b, no. 239","Egibi Nūr-Sîn","Legal document","08.[-].14 Dar I",508/507,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/29833,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328905,-,-,6744,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Širiktu,Dīdī,,Male,,42830,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Širiktu,Iṣṣur-Marduk,Ilī-bāni,Male,"Land, House",3704,Širiktu,Lūṣi-ana-nūr-Marduk,Ilī-bāni,Male,,13070,"highly probable","HS 581",,"Joannès 1989, p. 206","Ea-ilūtu-bāni, Ilī-bāni, Nanāhu","Legal document","04.V.02 Cam",528,Borsippa,,,https://nabucco.arts.kuleuven.be/item/25336,,,,460,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Širki-Bēl,Bēlšunu,,Male,,22435,-,-,-,-,-,-,"less probable","CBS 5265",,"BE 10, 130",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261459,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133863,,,2665,"sealer of the tablet
witness, regular (mukinnu)","šaknu ša tašlīšāni ša imitti","TypeLegal documentSubtypelease contract (ana sūti)"
Širki-Bēl,Bēlšunu,,Male,,24175,-,-,-,-,-,-,"less probable","CBS 12839",,"PBS 2/1, 146",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P267440,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456985,,,2815,"witness, regular (mukinnu)","šaknu ša tašlīšāni ša šumēli","TypeLegal documentSubtypelease contract (ana sūti)"
Širki-Bēl,Bēlšunu,,Male,,24256,-,-,-,-,-,-,"less probable","CBS 12833",,"PBS 2/1, no. 147",Murašû,"Legal document","11.VI.21 Dar II",404?,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P267434,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456988,,,2941,"witness, regular (mukinnu)","šaknu ša tašlīšāni ša šumēli","TypeLegal documentSubtypelease contract (ana sūti)"
Širki-Bēl,[Bēlšu]nu,,Male,,22534,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,"witness, regular (mukinnu)","šaknu ša tašlīšāni ša imitti","TypeLegal documentSubtypelease contract (ana sūti)"
Šulāya,Tukkulu,,Male,,37372,-,-,-,-,-,-,"less probable","CBS 5415",,"BE 9, 65",Murašû,"Legal document","28.[-].38 Art I",427/426,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261609,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044118,,,4240,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šulum-Bābili,Aplāya,,Male,,1175,-,-,-,-,-,-,"less probable","CBS 5186",,"Stolper 1985, no. 16",Murašû,"Legal document","20+[x].VI.34 Art I",431,Broken/Unclear,"Epigraphs, Fingernails",https://cdli.ucla.edu/P261378,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486754,,,147,"lessee
sealer of the tablet",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Kāṣiru,,Male,,27811,-,-,-,-,-,-,"less probable","CBS 5328",,"BE 9, 26",Murašû,"Legal document","30.III.30 Art I",435,Nippur,,https://cdli.ucla.edu/P261522,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043068,,,3262,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Lâbâši,,Male,"Cattle, SmallCattle",1042,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,sub-lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Ninurta-iddin,,Male,"Cattle, SmallCattle",1034,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,sub-lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Ša-pî-kalbi,,Male,,34033,-,-,-,-,-,-,"less probable","CBS 5439",,"BE 9, 52a",Murašû,"Legal document","02.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261633,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043809,,,3916,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Ša-pî-kalbi,,Male,,42926,-,-,-,-,-,-,"less probable","Unknown (poss. C. H. Clark)",,"BE 9, 89",Murašû,"Legal document","10.IV.41 Art I",424,Nippur,,https://cdli.ucla.edu/P453408,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044738,,,4946,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Tattannu,,Male,,31051,-,-,-,-,-,-,"less probable","CBS 5315",,"BE 9, 40",Murašû,"Legal document","22.IV.35 Art I",430,Nippur,,https://cdli.ucla.edu/P261509,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043498,,,3559,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Tattannu,,Male,,33055,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Tattannu,,Male,,42893,-,-,-,-,-,-,"less probable","Unknown (poss. C. H. Clark)",,"BE 9, 89",Murašû,"Legal document","10.IV.41 Art I",424,Nippur,,https://cdli.ucla.edu/P453408,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044738,,,4946,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Šumu-iddin,Tatta[nnu],,Male,,1054,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
